Position_n,frame_i,Cell_ID,time_seconds,is_cell_dead,is_cell_excluded,x_centroid,y_centroid,editIDclicked_x,editIDclicked_y,editIDnewID,cell_cycle_stage,generation_num,relative_ID,relationship,emerg_frame_i,division_frame_i,is_history_known,corrected_assignment,cell_area_pxl,cell_vol_vox,cell_area_um2,cell_vol_fl,FITC_mean_maxProj,FITC_mean_meanProj,FITC_mean_zSlice,FITC_sum_maxProj,FITC_sum_meanProj,FITC_sum_zSlice,FITC_amount_autoBkgr_maxProj,FITC_amount_autoBkgr_meanProj,FITC_amount_autoBkgr_zSlice,FITC_amount_dataPrepBkgr_maxProj,FITC_amount_dataPrepBkgr_meanProj,FITC_amount_dataPrepBkgr_zSlice,FITC_median_maxProj,FITC_median_meanProj,FITC_median_zSlice,FITC_min_maxProj,FITC_min_meanProj,FITC_min_zSlice,FITC_max_maxProj,FITC_max_meanProj,FITC_max_zSlice,FITC_q25_maxProj,FITC_q25_meanProj,FITC_q25_zSlice,FITC_q75_maxProj,FITC_q75_meanProj,FITC_q75_zSlice,FITC_q05_maxProj,FITC_q05_meanProj,FITC_q05_zSlice,FITC_q95_maxProj,FITC_q95_meanProj,FITC_q95_zSlice,bbox-0,bbox-1,bbox-2,bbox-3,bbox_area,eccentricity,equivalent_diameter,euler_number,extent,filled_area,inertia_tensor_eigvals-0,inertia_tensor_eigvals-1,local_centroid-0,local_centroid-1,major_axis_length,minor_axis_length,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,moments_normalized-0-0,moments_normalized-0-1,moments_normalized-0-2,moments_normalized-0-3,moments_normalized-1-0,moments_normalized-1-1,moments_normalized-1-2,moments_normalized-1-3,moments_normalized-2-0,moments_normalized-2-1,moments_normalized-2-2,moments_normalized-2-3,moments_normalized-3-0,moments_normalized-3-1,moments_normalized-3-2,moments_normalized-3-3,orientation,perimeter,solidity,FITC_concentration
Position_30,0,16,0.0,0,0,24,131,,,-1,G1,2,-1,mother,-1,-1,False,False,1621.0,47635.20282839618,74.65217236000001,470.7790971130498,724.9056138186305,572.7144355336213,621.6014805675509,1175072.0,928370.1,1007616.0,640142.0000000001,438422.85000000015,524558.0,674183.0000000001,467438.7500000001,548873.0,681.0,569.65,600.0,441.0,411.0,380.0,1324.0,778.05,1197.0,606.0,523.25,537.0,807.0,625.7,669.0,494.0,445.05,438.0,1088.0,707.85,897.0,109,2,154,47,2025,0.3209798611977721,45.430400636750925,1,0.8004938271604938,1621,136.4192522816447,122.36423983162342,22.568784700801974,22.288093769278223,46.71946100402182,44.24734836468706,1621.0,36129.0,1012855.0,31777011.0,36584.0,804198.0,22427122.0,702367068.0,1037536.0,22666360.0,622178260.0,19173471322.0,32906996.0,716278032.0,19331480968.0,584831526642.0,1621.0,1.6697754290362354e-13,207608.46020974705,-51989.87158291471,-6.298961352513288e-12,-11189.622455274532,67006.28092117583,-2606137.369029084,211879.58050586068,46732.70315084877,18433941.40154717,7842734.738576131,-72659.87319728917,-3221977.4290391305,12358994.066578995,-592298323.545988,0.1596443504708625,7.517898182067213e-05,9.99234820076668e-06,5.325224602109178e-09,-1.1798395690620798e-15,-4.460642649990477e-11,-3.419812463790509e-16,,,0.0790094461951792,-0.0004914294823676,,-0.0042584289312255,0.0006333707113693,-0.0006118546416345,0.0806349042756832,0.0004417365809883,0.0043278196860196,4.5732713900801656e-05,-0.0006868107726962,-0.0007564381941745,7.206801690849713e-05,-8.578442488347822e-05,-0.6911061695304827,152.5685424949238,0.9712402636309168,1114.2338375189927
Position_30,0,18,0.0,0,0,130,142,,,-1,G1,2,-1,mother,-1,-1,False,False,1544.0,40497.3375586783,71.10607904,400.23551657875606,520.3128238341969,427.22577720207255,450.529792746114,803363.0,659636.6,695618.0,293843.00000000006,192962.6,235506.0,326267.00000000006,220600.2,258666.0,495.0,419.425,444.0,370.0,343.15,295.0,1282.0,556.65,771.0,450.0,390.8125,402.0,579.0,460.9,492.0,396.15,361.165,338.0,698.8499999999999,516.66,582.0,119,112,168,153,2009,0.6195876083714602,44.33826628400226,1,0.7685415629666501,1544,157.77782181913196,97.20868243266008,23.985103626943005,18.7059585492228,50.24385682952804,39.437785421123245,1544.0,28882.0,695964.0,18987064.0,37033.0,714942.0,17592776.0,487199004.0,1126241.0,21918642.0,535959040.0,14709784464.0,38266915.0,745560282.0,17996235380.0,486359508528.0,1544.0,-3.979039320256561e-13,155698.50518134722,143410.69605224242,-3.197442310920452e-13,22204.237046632137,69304.26375540267,4594452.384353153,238000.6573834197,-213917.31547659016,17131275.411643483,-32912218.759589378,-163032.9551556753,6812136.5573917255,-7183641.860091585,1078079323.2199333,0.165146699644943,0.0015388922546653,8.59372770031196e-05,1.567702354703237e-06,1.2607330731012047e-11,4.306408058603215e-08,-1.3121177760438697e-11,,,0.0653115289929541,0.0015309580957846,,0.009314107864738,0.0007398466543254,0.0012482220982793,0.0998351706519888,-0.0022836403069831,0.0046542296560405,-0.0002275577468693,-0.001740432404598,0.0018507231495946,-4.966828179952402e-05,0.0001896974673516,0.2474034439086419,153.1543289325507,0.9619937694704048,588.418544193987
Position_30,0,19,0.0,0,0,375,190,,,-1,G1,2,-1,mother,-1,-1,False,False,1134.0,28074.74171125692,52.22428344,277.4629007484507,688.1358024691358,523.8444885361553,586.4664902998236,780346.0,594039.65,665053.0,406126.0,251288.15000000008,327120.99999999994,429940.0,271586.75000000006,344130.99999999994,688.0,524.175,588.0,414.0,372.6,309.0,1189.0,660.15,1078.0,606.0,472.8375,532.0,774.0,580.7375,643.75,459.0,404.1225,391.0,895.6999999999998,630.1525,762.3499999999999,173,357,209,394,1332,0.285108925796803,37.99807421080277,1,0.8513513513513513,1134,94.4538301252697,86.77595223120284,17.42063492063492,18.376543209876544,38.87494414149448,37.261444358736895,1134.0,20839.0,489283.0,12888193.0,19755.0,365510.0,8626042.0,228150866.0,443325.0,8249634.0,192984726.0,5051123598.0,11169687.0,208832894.0,4833543778.0,124932491486.0,1134.0,-8.810729923425242e-13,106334.2160493827,-11247.823197683743,7.460698725481052e-13,2481.388888888888,11222.783852635535,497777.7586940505,99180.35714285714,16398.24162257477,6833721.411887732,4509492.504979761,-8885.562358276778,456510.1714012768,736537.9500573644,82711760.79132561,0.1598146228893056,4.584123325852559e-05,2.91377708345118e-06,1.705850689338984e-08,1.198662601878692e-15,1.1203331691436351e-10,-3.609280644088227e-15,,,0.0826888447578165,-0.0002597382108999,,0.0019296063698049,0.0002591599946023,0.0003413471838584,0.077125778131489,0.0003786732655816,0.0046861707227352,9.182944900945277e-05,-0.0002051881532289,0.0003130482603709,1.4998555614324756e-05,5.001670156692615e-05,1.2675468194057429,125.59797974644664,0.9759036144578314,1178.9720323603535
Position_30,0,21,0.0,0,0,220,198,,,-1,G1,2,-1,mother,-1,-1,False,False,883.0,17532.389365266557,40.66494028,173.2727467404493,466.6715741789354,392.0208380520952,411.60362400906,412071.0,346154.4,363446.0,120681.0,79267.65000000001,100312.0,139223.99999999997,95073.35,113557.0,435.0,383.65,382.0,355.0,332.95,297.0,1451.0,483.15,694.0,405.5,364.4,355.0,516.0,417.025,458.0,375.1,345.605,331.1,629.9,462.57,573.8,181,203,217,238,1260,0.6168901814009993,33.53014342350997,1,0.7007936507936507,883,89.80545405754295,55.62967456425368,17.856172140430353,17.159682899207247,37.90629584806048,29.83412128801616,883.0,15152.0,322124.0,7655444.0,15767.0,285500.0,6293674.0,153440600.0,347837.0,6518432.0,145351986.0,3556861244.0,8552207.0,164105978.0,3670071748.0,89492505938.0,883.0,6.252776074688884e-13,62120.48471121177,-4037.332603127361,2.0321522242738865e-12,14943.279728199312,28928.52221590921,2054103.7013896927,66298.73386183465,15999.829049787802,3225999.411883098,2825594.0335086337,-26513.557869868822,2202055.493580399,2142001.2855943465,220695318.450682,0.164705694928422,0.0014980125459945,2.89583531651632e-05,2.774524157381125e-07,1.3076723940946044e-13,2.755465563414204e-09,-7.754995064823092e-13,,,0.0796734142859675,-0.0001742580179426,,0.0191656926392437,0.0012486033326679,0.0029835976363902,0.0850322806424544,0.0006905793432716,0.0046857830078291,0.0001381170527073,-0.0011443694382355,0.0031984984796053,0.0001047025513761,0.0003630365123796,0.7159464985560037,117.49747468305831,0.952535059331176,578.9254333819762
Position_30,0,23,0.0,0,0,240,229,,,-1,G1,2,-1,mother,-1,-1,False,False,977.0,21510.67779269609,44.99393732,212.59020363609,508.42784032753326,420.7077789150461,454.7041965199591,496734.0,411031.5,444246.0,174324.0,115733.25,153100.0,194841.0,133221.54999999996,167755.0,486.0,415.3,434.0,368.0,344.15,308.0,1029.0,548.75,877.0,429.0,381.9,384.0,568.0,454.4,515.0,390.8,356.13,343.8,689.0,500.76,633.0,212,223,249,258,1295,0.4865472187597396,35.269746741453275,1,0.7544401544401544,977,89.29232567868654,68.15431449672981,17.915046059365405,17.470829068577277,37.79784664314866,33.02225055848976,977.0,17069.0,371905.0,9041687.0,17503.0,295980.0,6305402.0,150838776.0,393697.0,6560410.0,136118872.0,3169556746.0,9932269.0,164262288.0,3326272946.0,75364840752.0,977.0,-3.197442310920452e-13,73695.41862845443,-30841.80873917924,-3.218758592993254e-12,-9811.92118730809,-14448.408912668128,-1401511.7754921054,80129.94882292731,33759.04819130698,3920578.115707113,3206244.498268403,8105.663771346787,-1629695.4628651184,-2233958.903433589,-170677318.92804167,0.1611531629226369,0.0004681005152578,2.2582897895280112e-05,5.4754392002021736e-08,4.8510758340781445e-14,1.0948851770635088e-09,-3.6794368450529383e-14,,,0.0772060551627603,-0.0010337212172934,,-0.0102793327256773,-0.0004842655946498,-0.00150284108674,0.0839471077598766,0.0011314979833414,0.0042040359411104,0.0001099931562309,0.000271676563834,-0.0017475224563186,-7.663800774132728e-05,-0.0001873257833057,-0.6269747967665613,119.49747468305831,0.9644619940769992,720.1648870992908
Position_30,0,24,0.0,0,0,362,233,,,-1,G1,2,-1,mother,-1,-1,False,False,1324.0,33039.938092036406,60.97438384,326.5339769765322,541.6767371601209,440.8879909365559,471.4320241691843,717180.0,583735.7,624176.0,280260.0,183556.69999999995,229624.0,308064.0,207256.3,249484.0,508.0,433.525,449.0,352.0,323.25,281.0,1554.0,610.85,1172.0,439.75,387.3250000000001,379.75,621.0,491.2,535.0,395.15,348.215,319.15,782.8499999999999,550.3299999999999,710.6999999999998,212,344,257,383,1755,0.5425520972081574,41.05811926074252,1,0.7544159544159544,1324,125.89840554664327,88.83860112087534,21.41993957703928,18.93429003021148,44.88178348446385,37.70169250755204,1324.0,25069.0,596503.0,15860677.0,28360.0,550729.0,13284431.0,355693999.0,769942.0,15229935.0,365848153.0,9689127321.0,23499538.0,472027471.0,11261695157.0,294198879817.0,1324.0,1.374900193695794e-12,121839.2832326284,-47564.45749057634,-6.0111915445304476e-12,13752.534743202428,-13416.180479367891,1930179.662212384,162472.51359516624,62472.939097853785,9815199.323893886,737807.2877745834,47124.03389892333,4136344.54071084,1777836.899179347,424682726.7847328,0.162188071501147,0.0007834842599534,1.5448026341843845e-05,3.3389816221228106e-07,7.578789246895949e-13,9.083108857706542e-09,-2.6116807042806364e-14,,,0.0695042506187354,-0.000745697324511,,0.0078452498740441,-0.0002103337327163,0.0008316369556842,0.0926838208824115,0.0009794267820428,0.0042289754912248,8.736449942043676e-06,0.0007387925323347,0.0017821848653999,2.1051544667777645e-05,0.0001382014681797,0.297530577096699,139.98275605729688,0.9657184536834428,703.2162537147028
Position_30,0,25,0.0,0,0,31,250,,,-1,G1,2,-1,mother,-1,-1,False,False,1205.0,29103.195800577683,55.4940578,287.6271208807103,443.9842323651452,379.8333195020747,397.4224066390041,535001.0,457699.15,478894.0,137350.99999999997,93487.9,119803.99999999996,162655.99999999997,115057.39999999997,137878.99999999997,423.0,372.95,377.0,340.0,322.8,287.0,994.0,494.0,730.0,387.0,351.9,345.0,486.0,405.45,437.0,364.0,336.33,317.2,575.3999999999999,439.13,543.8,231,14,274,51,1591,0.5156167593033198,39.16955005365611,1,0.7573852922690132,1205,112.64131483127878,82.69442250106734,19.91701244813278,17.07136929460581,42.45304508866779,36.37458948245433,1205.0,20571.0,452249.0,11215269.0,24000.0,402680.0,8676108.0,211335230.0,612314.0,10132294.0,211421586.0,4979122120.0,17674008.0,289490546.0,5861848554.0,133450949504.0,1205.0,-2.0463630789890885e-12,101073.86224066388,43820.85119884318,6.0538241086760536e-12,-7032.863070539416,-91219.75730445392,-1218887.1324087456,134305.70124481324,-40597.17561336758,7463923.731375988,-5208558.609780915,128605.7927377282,-1433703.949093243,-7373339.097182627,-173342109.74643275,0.1621043463338972,0.0006176314872245,7.44883506048453e-05,5.542435503142164e-07,2.838034514907817e-12,1.1578430942638971e-08,-2.1511937707259945e-12,,,0.0696088994615546,0.0008693871003316,,-0.0048434862144518,-0.001809761292313,-0.0006966302861249,0.0924954468723425,-0.0008054307440995,0.0042658546360464,-8.57556792598782e-05,0.0025514843773061,-0.0008194044926059,-0.0001213974441038,-8.221591422284226e-05,-0.2001981937912355,134.91168824543144,0.9601593625498008,416.5253945217744
Position_30,0,26,0.0,0,0,186,258,,,-1,G1,2,-1,mother,-1,-1,False,False,1085.0,25712.38374615773,49.967678600000006,254.1156977592311,440.5115207373272,380.3782488479263,398.3410138248848,477955.0,412710.4,432200.0,119905.0,84769.15000000001,108870.0,142690.00000000003,104190.64999999998,125145.0,423.0,375.3,385.0,351.0,330.85,280.0,929.0,449.45,656.0,387.0,354.65,348.0,481.0,407.3,445.0,367.0,339.1,319.0,557.0,428.06,507.0,240,167,277,206,1443,0.3819027736068294,37.1680629847407,1,0.7519057519057519,1085,93.833287057429,80.14772761691113,18.01658986175116,19.85345622119816,38.747033343455655,35.81010530381862,1085.0,21541.0,528001.0,14408167.0,19548.0,392532.0,9695688.0,266125092.0,440620.0,8953832.0,219750568.0,5966634164.0,11123148.0,228264714.0,5548661730.0,148484681082.0,1085.0,4.263256414560601e-14,100337.69953917051,-58577.98852216072,-4.451550239537028e-12,4436.637788018435,6745.348218054811,891069.297682055,88431.70138248849,46135.95303191816,5083778.509882098,4793166.058759175,-1797.2140550876666,617779.7695512153,1137100.1188513788,94951498.00803325,0.1603511655984701,0.0001590983348127,2.6128895583501268e-05,1.1923484928859617e-07,1.0939883974407634e-13,2.593171780955749e-10,-1.797899966565671e-13,,,0.0852323893386315,-0.0015106369703648,,0.0037687254246371,0.0001739522413324,0.0006976253694182,0.0751187762598386,0.0011897758538886,0.0039801313660148,0.0001139248306557,-4.6347409048497794e-05,0.0004836647846283,2.702679959148922e-05,6.851455921531657e-05,1.2505603191984231,126.9116882454314,0.9635879218472468,428.4268975116676
Position_30,0,27,0.0,0,0,317,271,,,-1,G1,2,-1,mother,-1,-1,False,False,1023.0,23859.57552559312,47.11238268,235.8043790409433,444.98729227761487,373.4789833822092,391.4076246334311,455222.0,382069.0,400410.0,117632.0,72867.25000000001,95556.00000000004,139115.0,91178.95,110901.00000000004,413.0,361.7,355.0,345.0,325.2,295.0,839.0,468.3,759.0,386.5,344.85,331.0,484.5,396.8250000000001,440.0,364.0,333.95,313.0,602.9,441.99,560.9,255,301,290,337,1260,0.3128277605600825,36.09049811604256,1,0.8119047619047619,1023,85.9602374312241,77.5480647754037,16.897360703812318,16.915933528836753,37.08589757440941,35.22455161398736,1023.0,17305.0,377199.0,9258151.0,17286.0,296630.0,6490324.0,159473534.0,374888.0,6462378.0,139411208.0,3370357362.0,9156096.0,158062022.0,3354776980.0,79603920446.0,1023.0,2.7355895326763857e-12,84468.77028347996,19741.582100448515,-5.364597654988756e-12,4221.173020527864,-26153.724575239008,738810.228158971,82800.22287390032,-21855.855000673524,4816915.717795806,-2089763.352610895,23267.77595651887,670331.3991524876,-2051207.0970462845,102151122.68719909,0.1598321624698219,6.761843082354364e-05,1.573208146710706e-05,1.1423330916762346e-08,4.136233759520133e-15,8.237371149749735e-11,2.5184791703272018e-15,,,0.0807132628751615,0.000589783841714,,0.0040334983746536,-0.0007813479221994,0.000690090419395,0.0791188995946603,-0.0006529481811869,0.0044992709375009,-6.10284571622747e-05,0.0006951296112921,0.0006261273311381,-5.990247857330062e-05,9.326970630826206e-05,0.8829609365781512,121.59797974644668,0.967833491012299,405.23420467695564
Position_30,0,28,0.0,0,0,129,282,,,-1,G1,2,-1,mother,-1,-1,False,False,1058.0,24975.79221972503,48.72424328,246.835957710588,626.3761814744802,500.7414933837429,558.5463137996219,662706.0,529784.5,590942.0,313566.0,210004.0,275657.99999999994,335784.0,228942.2,291527.99999999994,606.0,493.375,548.5,410.0,372.35,329.0,1139.0,632.65,1003.0,514.0,444.625,473.25,725.0,558.3125,638.0,443.85,400.8775,390.85,858.0,605.9225,769.15,264,112,301,150,1406,0.3564005702839001,36.70268979693181,1,0.7524893314366998,1058,90.6242690381077,79.1130505469424,18.23156899810964,17.686200378071835,38.07871196101206,35.57820693558177,1058.0,18712.0,422646.0,10738678.0,19289.0,346931.0,7972367.0,205582517.0,439549.0,7978299.0,182465159.0,4670511585.0,11158145.0,203619329.0,4606034393.0,116266627223.0,1058.0,-1.3500311979441906e-13,91701.81852551983,19962.68005760403,-5.400124791776761e-13,5781.880907372402,62348.280645080726,1065709.2900641812,87880.26559546315,-6478.211384321809,4991045.401452059,-1158104.573942762,-59913.17310186852,862944.4958944502,2948413.242986881,104060067.18436211,0.160432249135208,0.0001183780710754,4.717722399094899e-05,1.416368397366667e-07,2.3423082192991873e-13,9.64788934874587e-10,-2.813967780952758e-13,,,0.0819231443261708,0.000548282869612,,0.0051653268350352,0.0017124200823145,0.0008998740924102,0.0785091048090372,-0.0001779266269609,0.0042143880068265,-3.0064081489097424e-05,-0.0016455388946306,0.0007286615611624,7.654001028500609e-05,8.305034313749835e-05,0.9449868202112588,126.08326112068524,0.9600725952813068,1116.7659791415213
Position_30,0,31,0.0,0,0,162,317,,,-1,G1,2,-1,mother,-1,-1,False,False,1065.0,24566.927268654086,49.0466154,242.79514207262864,442.1173708920188,387.3206103286385,409.306103286385,470855.0,412496.45,435911.0,119404.99999999996,90600.2,118541.0,141769.99999999997,109663.69999999998,134516.00000000003,428.0,383.9,398.0,351.0,329.1,301.0,764.0,468.95,764.0,398.0,364.05,370.0,477.0,408.25,441.0,369.0,340.75,336.2,550.8,441.64,508.0,299,145,337,181,1368,0.4693057137211301,36.823906842470535,1,0.7785087719298246,1065,96.15518849894332,74.9772146838467,18.59342723004695,17.947417840375586,39.223500812435056,34.635753708293215,1065.0,19114.0,427848.0,10700620.0,19802.0,364730.0,8297606.0,209961290.0,465642.0,8729490.0,198082466.0,4975150794.0,12278204.0,233011286.0,5249671826.0,130296726986.0,1065.0,1.2860823517257813e-12,84801.05539906104,-22066.777272586736,-5.002220859751105e-12,9335.231924882635,7358.730493508534,1582970.816079658,97454.95399061036,25270.55102999849,5136021.314128276,2375883.491306317,-3719.832717494296,1557625.8974710426,1474834.4159003857,194992752.92531383,0.1606877025190516,0.0003954299851554,7.4780831521455375e-06,1.7156391592311238e-08,5.799118854638174e-15,3.043810464729096e-10,-2.033067683027224e-15,,,0.0747656376812899,-0.0005961628262757,,0.0082304938833852,0.0001988057211354,0.0013104609524421,0.0859220648377617,0.0006827169612259,0.0042518505803818,6.0270044574736864e-05,-0.0001004961421752,0.0012894791845902,3.74127503776708e-05,0.0001515723694059,0.4875800747922765,123.49747468305831,0.9673024523160764,488.23464501007265
Position_30,0,32,0.0,0,0,100,319,,,-1,G1,2,-1,mother,-1,-1,False,False,980.0,22194.10086850553,45.1320968,219.34447945464487,525.9683673469387,426.6317857142857,466.5122448979592,515449.0,418099.15,457182.0,192049.0,121894.14999999997,165142.0,212629.0,139436.14999999994,179842.0,494.0,420.625,436.0,375.0,351.25,285.0,1641.0,589.45,1633.0,432.0,386.4375,384.0,585.25,461.05,519.0,401.0,363.9975,343.95,717.0999999999999,504.3025,637.0,302,82,338,120,1368,0.3361985884367189,35.32385530828224,1,0.716374269005848,980,83.56868777203475,74.12296154075155,17.66938775510204,18.508163265306123,36.56636438521823,34.43787717981503,980.0,18138.0,417114.0,10794366.0,17316.0,318426.0,7318144.0,189296820.0,379088.0,6885252.0,155126650.0,3932058846.0,9257298.0,166321332.0,3661655770.0,90526233846.0,980.0,-4.263256414560601e-14,81412.93469387754,60744.21331112011,3.1015190415928373e-12,-2061.3551020408167,24298.78947105393,-663831.709275489,73124.88163265302,-58124.83072053314,3840908.001459053,-4524121.595067537,-25098.64153269461,-2450.1555930607155,684354.6200129004,-29052693.2529381,0.160909846237537,9.290060811781718e-05,7.178043459908581e-05,8.298214293702791e-09,1.8117262853687044e-15,7.929549272109149e-11,-6.142823635488478e-15,,,0.0847698195479774,0.0020204109924943,,-0.0021463505852153,0.0008082011219764,-0.0007053095534975,0.0761400266895595,-0.0019332878067439,0.0040808974167428,-0.0001535475898806,-0.0008348049712917,-2.603247364045504e-06,2.3226829853827963e-05,-3.149793597920607e-05,-1.340002353954988,122.32590180780451,0.9560975609756096,752.8887912319095
Position_30,0,33,0.0,0,0,240,319,,,-1,G1,2,-1,mother,-1,-1,False,False,829.0,17544.43729232704,38.17806964,173.39181650160995,706.7056694813027,475.4890229191798,512.7322074788902,585859.0,394180.4,425055.0,312288.99999999994,143615.15000000002,178013.0,329697.99999999994,158454.25,190448.0,637.0,466.45,483.0,399.0,361.3,313.0,3645.0,848.85,2859.0,542.0,420.7,401.0,747.0,518.3,569.0,450.0,377.69,339.4,1314.1999999999994,600.6599999999999,712.7999999999997,304,225,337,257,1056,0.2672325657760694,32.48869930584249,1,0.7850378787878788,829,68.6456518219585,63.74344312435576,15.67068757539204,15.453558504221954,33.141068618126,31.935796373187443,829.0,12811.0,251131.0,5537179.0,12991.0,199675.0,3901439.0,85891573.0,260173.0,3972703.0,76054047.0,1640008489.0,5853193.0,88797979.0,1661178431.0,34949650501.0,829.0,-6.039613253960854e-14,53155.462002412525,13429.315529777768,5.577760475716786e-13,-1082.178528347406,-509.4230961190856,-80898.77571750068,56595.097708082,-13978.713481878984,2364362.756961143,-646918.903507055,2335.0124832481843,-200260.1053700487,-829808.7021268579,-8400234.142863415,0.1596973401041185,3.4968300952434314e-05,7.867097538222993e-06,9.282943953914013e-09,2.035625027313803e-15,5.4879242630450235e-11,-1.4660946223702058e-15,,,0.0773461740530796,0.0006786839074468,,-0.0015746710809561,-2.5744964935191733e-05,-0.0001419967346917,0.0823511660510388,-0.0007064491012907,0.0041500231386411,-3.943746442652104e-05,0.0001180056714397,-0.0003515044671489,-5.0586790699011725e-05,-1.778579446654717e-05,-0.2808213191366049,108.42640687119284,0.9673278879813302,1026.651681674649
Position_30,0,35,0.0,0,0,443,343,,,-1,G1,2,-1,mother,-1,-1,False,False,1189.0,30329.66776822684,54.75720724000001,299.74835331556284,431.01093355761145,364.3692178301093,382.8090832632464,512472.0,433235.0,455160.0,120102.0,73859.75,100837.99999999996,145071.00000000003,95142.84999999998,118672.99999999996,405.0,356.75,370.0,336.0,313.3,275.0,1476.0,479.85,670.0,371.0,335.4,335.0,469.0,389.95,418.0,348.0,321.22,309.0,560.5999999999999,425.43,497.0,324,423,363,462,1521,0.2147575523233797,38.90863424344407,1,0.7817225509533202,1189,97.23993619994468,92.75515193979436,19.489486963835155,20.11942809083263,39.444124774155085,38.52379045520716,1189.0,23922.0,592354.0,16331136.0,23173.0,468103.0,11647457.0,322232971.0,566477.0,11527613.0,285126847.0,7811261405.0,15492841.0,317917837.0,7807626299.0,211459409497.0,1189.0,1.77280412572145e-12,111057.04121110176,-55496.01657186915,-4.810374321095878e-12,1875.492851135407,27313.751917810943,21347.56469384743,114847.11858704794,57314.94644346396,7325315.842079566,7091314.4912171895,-24127.94788504903,722457.6849028373,4777335.444368937,71225321.01610959,0.1597940186204701,1.4227198902818842e-05,2.650290705410553e-05,5.663260175427895e-09,1.9748438127670666e-15,2.06577359446987e-11,9.559537011402549e-16,,,0.0785565477283719,-0.0011384322093668,,0.0013266357726421,0.0005603078718563,1.2699972323125916e-05,0.0812374708920981,0.0011757453082217,0.0043579354266755,0.0001223461352346,-0.000494955038488,0.0004298004355288,8.242315709760755e-05,3.563748084025634e-05,0.3901071843020535,131.49747468305833,0.9635332252836304,336.4088539090049
Position_30,0,36,0.0,0,0,486,358,,,-1,G1,2,-1,mother,-1,-1,False,False,1124.0,27653.23474006984,51.763751840000005,273.2971439228281,474.77313167259786,385.49599644128114,413.7446619217082,533645.0,433297.5,465049.0,162725.0,93568.5,130097.0,186329.0,113688.09999999998,146957.00000000003,439.5,375.475,387.5,342.0,316.55,285.0,1456.0,519.15,941.0,393.0,350.11249999999995,345.0,520.75,413.7375,457.0,363.0,330.6225,313.0,688.0,474.0425,598.8499999999999,340,467,377,506,1443,0.2949454949121949,37.83016320718592,1,0.7789327789327789,1124,93.81590323086768,85.65459090547813,18.07829181494662,19.568505338078293,38.74344398338747,37.01990619231295,1124.0,21995.0,535761.0,14604065.0,20320.0,398572.0,9728890.0,265742182.0,463724.0,9110268.0,219727230.0,5920056438.0,11861332.0,233212270.0,5544509824.0,146889316420.0,1124.0,-2.0676793610618915e-12,105351.725088968,-3128.5779926170635,-4.217071136736195e-12,939.9715302491098,6458.623117741308,266656.696851617,96373.11032028469,1896.2713618114267,6085675.635776893,3101727.4911584067,-6528.216562607318,79269.84346274663,444116.1028333572,13737833.263830436,0.1596712581284215,5.272145336982445e-05,4.1736474410812363e-07,8.49158805973706e-10,2.528591974010934e-18,6.138731327980926e-12,1.5784806707626973e-17,,,0.0833890505193766,-7.38637253892055e-05,,0.0007440156614096,0.0001524839609199,0.0001877818275307,0.0762822076090448,4.476975401053968e-05,0.0042855825716661,6.515106959355741e-05,-0.0001541270176417,5.582247229962376e-05,9.328556169358802e-06,8.607023646092277e-06,1.4675971357490407,130.91168824543144,0.9615055603079556,476.02766034297065
