selection_subset,position,Cell_ID,cell_cycle_stage,generation_num,frame_i,mCitrine_corrected_amount,mCitrine_corrected_amount_rel,file,relationship,relative_ID,phase_length,phase_begin,gui_mCitrine_amount_autoBkgr,frames_in_phase,centered_frames_in_phase,min_centered_frames,max_centered_frames,centered_time_in_minutes,Generation,contributing_ccs_at_time,Method of calculation,value
0,Position_8,22,S,1.0,239,305771.0,239198.0,MIA_KC_htb1_mCitrine_labeled,mother,41.0,32.0,207.0,305771.0,33.0,33.0,-23.0,33.0,99.0,1st ($n_1$=48),20,Bud signal,239198.0
0,Position_4,6,G1,2.0,128,281066.0,267647.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,14.0,126.0,281066.0,3.0,-12.0,-14.0,24.0,-36.0,2+ ($n_2$=89),24,Bud signal,0.0
0,Position_4,10,S,1.0,128,251457.0,1119.0,MIA_KC_htb1_mCitrine_labeled,mother,18.0,31.0,125.0,251457.0,4.0,4.0,-8.0,32.0,12.0,1st ($n_1$=48),48,Bud signal,1119.0
0,Position_4,12,G1,1.0,128,267647.0,281066.0,MIA_KC_htb1_mCitrine_labeled,mother,6.0,18.0,126.0,267647.0,3.0,-16.0,-18.0,25.0,-48.0,1st ($n_1$=48),32,Bud signal,0.0
0,Position_4,1,G1,6.0,129,306676.0,243051.00000000003,MIA_KC_htb1_mCitrine_labeled,mother,15.0,7.0,125.0,306676.0,5.0,-3.0,-7.0,23.0,-9.0,2+ ($n_2$=89),85,Bud signal,0.0
0,Position_4,2,S,3.0,129,416681.0,5735.0,MIA_KC_htb1_mCitrine_labeled,mother,19.0,25.0,126.0,416681.0,4.0,4.0,-9.0,26.0,12.0,2+ ($n_2$=89),89,Bud signal,5735.0
0,Position_4,3,S,6.0,129,381028.0,6542.000000000001,MIA_KC_htb1_mCitrine_labeled,mother,17.0,27.0,122.0,381028.0,8.0,8.0,-5.0,28.0,24.0,2+ ($n_2$=89),89,Bud signal,6542.000000000001
0,Position_4,4,S,2.0,129,249232.0,235573.0,MIA_KC_htb1_mCitrine_labeled,mother,16.0,25.0,108.0,249232.0,22.0,22.0,-8.0,26.0,66.0,2+ ($n_2$=89),83,Bud signal,235573.0
0,Position_4,6,G1,2.0,129,277548.0,266596.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,14.0,126.0,277548.0,4.0,-11.0,-14.0,24.0,-33.0,2+ ($n_2$=89),27,Bud signal,0.0
0,Position_4,4,S,2.0,128,237802.00000000003,237729.0,MIA_KC_htb1_mCitrine_labeled,mother,16.0,25.0,108.0,237802.00000000003,21.0,21.0,-8.0,26.0,63.0,2+ ($n_2$=89),84,Bud signal,237729.0
0,Position_4,10,S,1.0,129,268480.0,1024.9999999999998,MIA_KC_htb1_mCitrine_labeled,mother,18.0,31.0,125.0,268480.0,5.0,5.0,-8.0,32.0,15.0,1st ($n_1$=48),48,Bud signal,1024.9999999999998
0,Position_4,1,G1,6.0,130,289082.0,248190.0,MIA_KC_htb1_mCitrine_labeled,mother,15.0,7.0,125.0,289082.0,6.0,-2.0,-7.0,23.0,-6.0,2+ ($n_2$=89),87,Bud signal,0.0
0,Position_4,2,S,3.0,130,430548.0,8202.999999999998,MIA_KC_htb1_mCitrine_labeled,mother,19.0,25.0,126.0,430548.0,5.0,5.0,-9.0,26.0,15.0,2+ ($n_2$=89),89,Bud signal,8202.999999999998
0,Position_4,3,S,6.0,130,383424.00000000006,9434.0,MIA_KC_htb1_mCitrine_labeled,mother,17.0,27.0,122.0,383424.00000000006,9.0,9.0,-5.0,28.0,27.0,2+ ($n_2$=89),89,Bud signal,9434.0
0,Position_4,4,S,2.0,130,239400.0,238189.0,MIA_KC_htb1_mCitrine_labeled,mother,16.0,25.0,108.0,239400.0,23.0,23.0,-8.0,26.0,69.0,2+ ($n_2$=89),80,Bud signal,238189.0
0,Position_4,6,G1,2.0,130,278450.0,266836.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,14.0,126.0,278450.0,5.0,-10.0,-14.0,24.0,-30.0,2+ ($n_2$=89),36,Bud signal,0.0
0,Position_4,10,S,1.0,130,280143.0,2178.0,MIA_KC_htb1_mCitrine_labeled,mother,18.0,31.0,125.0,280143.0,6.0,6.0,-8.0,32.0,18.0,1st ($n_1$=48),48,Bud signal,2178.0
0,Position_4,12,G1,1.0,130,266836.0,278450.0,MIA_KC_htb1_mCitrine_labeled,mother,6.0,18.0,126.0,266836.0,5.0,-14.0,-18.0,25.0,-42.0,1st ($n_1$=48),36,Bud signal,0.0
0,Position_4,1,G1,6.0,131,301923.0,232894.0,MIA_KC_htb1_mCitrine_labeled,mother,15.0,7.0,125.0,301923.0,7.0,-1.0,-7.0,23.0,-3.0,2+ ($n_2$=89),88,Bud signal,0.0
0,Position_4,12,G1,1.0,129,266596.0,277548.0,MIA_KC_htb1_mCitrine_labeled,mother,6.0,18.0,126.0,266596.0,4.0,-15.0,-18.0,25.0,-45.0,1st ($n_1$=48),35,Bud signal,0.0
0,Position_4,3,S,6.0,128,360763.0,4040.0,MIA_KC_htb1_mCitrine_labeled,mother,17.0,27.0,122.0,360763.0,7.0,7.0,-5.0,28.0,21.0,2+ ($n_2$=89),89,Bud signal,4040.0
0,Position_4,2,S,3.0,128,380100.0,1700.0,MIA_KC_htb1_mCitrine_labeled,mother,19.0,25.0,126.0,380100.0,3.0,3.0,-9.0,26.0,9.0,2+ ($n_2$=89),89,Bud signal,1700.0
0,Position_4,1,G1,6.0,128,304382.0,230928.0,MIA_KC_htb1_mCitrine_labeled,mother,15.0,7.0,125.0,304382.0,4.0,-4.0,-7.0,23.0,-12.0,2+ ($n_2$=89),83,Bud signal,0.0
0,Position_4,2,G1,3.0,125,306538.99999999994,240522.0,MIA_KC_htb1_mCitrine_labeled,mother,10.0,9.0,116.0,306538.99999999994,10.0,0.0,-9.0,26.0,0.0,2+ ($n_2$=89),89,Bud signal,0.0
0,Position_4,3,S,6.0,125,314157.0,1907.0,MIA_KC_htb1_mCitrine_labeled,mother,17.0,27.0,122.0,314157.0,4.0,4.0,-5.0,28.0,12.0,2+ ($n_2$=89),89,Bud signal,1907.0
0,Position_4,4,S,2.0,125,411471.0,73314.0,MIA_KC_htb1_mCitrine_labeled,mother,16.0,25.0,108.0,411471.0,18.0,18.0,-8.0,26.0,54.0,2+ ($n_2$=89),86,Bud signal,73314.0
0,Position_4,6,S,1.0,125,285866.0,271980.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,34.0,91.0,285866.0,35.0,35.0,-31.0,35.0,105.0,1st ($n_1$=48),16,Bud signal,271980.0
0,Position_4,10,S,1.0,125,240522.0,445.0,MIA_KC_htb1_mCitrine_labeled,mother,18.0,31.0,125.0,240522.0,1.0,1.0,-8.0,32.0,3.0,1st ($n_1$=48),48,Bud signal,445.0
0,Position_4,1,G1,6.0,126,311783.0,235974.0,MIA_KC_htb1_mCitrine_labeled,mother,15.0,7.0,125.0,311783.0,2.0,-6.0,-7.0,23.0,-18.0,2+ ($n_2$=89),70,Bud signal,0.0
0,Position_4,2,S,3.0,126,329508.0,894.9999999999999,MIA_KC_htb1_mCitrine_labeled,mother,19.0,25.0,126.0,329508.0,1.0,1.0,-9.0,26.0,3.0,2+ ($n_2$=89),89,Bud signal,894.9999999999999
0,Position_4,3,S,6.0,126,331650.0,2212.0,MIA_KC_htb1_mCitrine_labeled,mother,17.0,27.0,122.0,331650.0,5.0,5.0,-5.0,28.0,15.0,2+ ($n_2$=89),89,Bud signal,2212.0
0,Position_4,4,S,2.0,126,330590.0,144498.0,MIA_KC_htb1_mCitrine_labeled,mother,16.0,25.0,108.0,330590.0,19.0,19.0,-8.0,26.0,57.0,2+ ($n_2$=89),86,Bud signal,144498.0
0,Position_4,6,G1,2.0,126,284882.0,274091.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,14.0,126.0,284882.0,1.0,-14.0,-14.0,24.0,-42.0,2+ ($n_2$=89),14,Bud signal,0.0
0,Position_4,10,S,1.0,126,237176.0,1073.0,MIA_KC_htb1_mCitrine_labeled,mother,18.0,31.0,125.0,237176.0,2.0,2.0,-8.0,32.0,6.0,1st ($n_1$=48),48,Bud signal,1073.0
0,Position_4,12,G1,1.0,126,274091.0,284882.0,MIA_KC_htb1_mCitrine_labeled,mother,6.0,18.0,126.0,274091.0,1.0,-18.0,-18.0,25.0,-54.0,1st ($n_1$=48),28,Bud signal,0.0
0,Position_4,1,G1,6.0,127,306298.0,234293.0,MIA_KC_htb1_mCitrine_labeled,mother,15.0,7.0,125.0,306298.0,3.0,-5.0,-7.0,23.0,-15.0,2+ ($n_2$=89),81,Bud signal,0.0
0,Position_4,2,S,3.0,127,362074.0,1982.0,MIA_KC_htb1_mCitrine_labeled,mother,19.0,25.0,126.0,362074.0,2.0,2.0,-9.0,26.0,6.0,2+ ($n_2$=89),89,Bud signal,1982.0
0,Position_4,3,S,6.0,127,357075.0,2230.0,MIA_KC_htb1_mCitrine_labeled,mother,17.0,27.0,122.0,357075.0,6.0,6.0,-5.0,28.0,18.0,2+ ($n_2$=89),89,Bud signal,2230.0
0,Position_4,4,S,2.0,127,277222.0,222169.0,MIA_KC_htb1_mCitrine_labeled,mother,16.0,25.0,108.0,277222.0,20.0,20.0,-8.0,26.0,60.0,2+ ($n_2$=89),85,Bud signal,222169.0
0,Position_4,6,G1,2.0,127,283473.0,271604.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,14.0,126.0,283473.0,2.0,-13.0,-14.0,24.0,-39.0,2+ ($n_2$=89),21,Bud signal,0.0
0,Position_4,10,S,1.0,127,241627.0,1293.9999999999998,MIA_KC_htb1_mCitrine_labeled,mother,18.0,31.0,125.0,241627.0,3.0,3.0,-8.0,32.0,9.0,1st ($n_1$=48),48,Bud signal,1293.9999999999998
0,Position_4,12,G1,1.0,127,271604.0,283473.0,MIA_KC_htb1_mCitrine_labeled,mother,6.0,18.0,126.0,271604.0,2.0,-17.0,-18.0,25.0,-51.0,1st ($n_1$=48),31,Bud signal,0.0
0,Position_4,2,S,3.0,131,438573.0,7302.0,MIA_KC_htb1_mCitrine_labeled,mother,19.0,25.0,126.0,438573.0,6.0,6.0,-9.0,26.0,18.0,2+ ($n_2$=89),89,Bud signal,7302.0
0,Position_4,1,G1,6.0,125,310211.99999999994,265089.0,MIA_KC_htb1_mCitrine_labeled,mother,15.0,7.0,125.0,310211.99999999994,1.0,-7.0,-7.0,23.0,-21.0,2+ ($n_2$=89),64,Bud signal,0.0
0,Position_4,3,S,6.0,131,394181.0,9308.0,MIA_KC_htb1_mCitrine_labeled,mother,17.0,27.0,122.0,394181.0,10.0,10.0,-5.0,28.0,30.0,2+ ($n_2$=89),89,Bud signal,9308.0
0,Position_4,6,G1,2.0,131,274845.0,270749.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,14.0,126.0,274845.0,6.0,-9.0,-14.0,24.0,-27.0,2+ ($n_2$=89),43,Bud signal,0.0
0,Position_4,1,S,6.0,135,357297.0,5348.0,MIA_KC_htb1_mCitrine_labeled,mother,20.0,22.0,133.0,357297.0,3.0,3.0,-7.0,23.0,9.0,2+ ($n_2$=89),89,Bud signal,5348.0
0,Position_4,2,S,3.0,135,521081.0,14108.999999999998,MIA_KC_htb1_mCitrine_labeled,mother,19.0,25.0,126.0,521081.0,10.0,10.0,-9.0,26.0,30.0,2+ ($n_2$=89),89,Bud signal,14108.999999999998
0,Position_4,3,S,6.0,135,442807.0,11513.999999999998,MIA_KC_htb1_mCitrine_labeled,mother,17.0,27.0,122.0,442807.0,14.0,14.0,-5.0,28.0,42.0,2+ ($n_2$=89),89,Bud signal,11513.999999999998
0,Position_4,4,G1,3.0,135,249581.0,267150.0,MIA_KC_htb1_mCitrine_labeled,mother,16.0,10.0,134.0,249581.0,2.0,-9.0,-10.0,25.0,-27.0,2+ ($n_2$=89),43,Bud signal,0.0
0,Position_4,6,G1,2.0,135,275980.0,250688.00000000003,MIA_KC_htb1_mCitrine_labeled,mother,12.0,14.0,126.0,275980.0,10.0,-5.0,-14.0,24.0,-15.0,2+ ($n_2$=89),81,Bud signal,0.0
0,Position_4,10,S,1.0,135,369797.0,5375.0,MIA_KC_htb1_mCitrine_labeled,mother,18.0,31.0,125.0,369797.0,11.0,11.0,-8.0,32.0,33.0,1st ($n_1$=48),48,Bud signal,5375.0
0,Position_4,12,G1,1.0,135,250688.00000000003,275980.0,MIA_KC_htb1_mCitrine_labeled,mother,6.0,18.0,126.0,250688.00000000003,10.0,-9.0,-18.0,25.0,-27.0,1st ($n_1$=48),46,Bud signal,0.0
0,Position_4,1,S,6.0,136,371576.0,5157.0,MIA_KC_htb1_mCitrine_labeled,mother,20.0,22.0,133.0,371576.0,4.0,4.0,-7.0,23.0,12.0,2+ ($n_2$=89),89,Bud signal,5157.0
0,Position_4,12,G1,1.0,134,262840.0,276167.0,MIA_KC_htb1_mCitrine_labeled,mother,6.0,18.0,126.0,262840.0,9.0,-10.0,-18.0,25.0,-30.0,1st ($n_1$=48),45,Bud signal,0.0
0,Position_4,2,S,3.0,136,521341.0,16564.999999999996,MIA_KC_htb1_mCitrine_labeled,mother,19.0,25.0,126.0,521341.0,11.0,11.0,-9.0,26.0,33.0,2+ ($n_2$=89),89,Bud signal,16564.999999999996
0,Position_4,4,G1,3.0,136,250861.00000000003,265355.0,MIA_KC_htb1_mCitrine_labeled,mother,16.0,10.0,134.0,250861.00000000003,3.0,-8.0,-10.0,25.0,-24.0,2+ ($n_2$=89),51,Bud signal,0.0
0,Position_4,6,G1,2.0,136,285729.0,255431.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,14.0,126.0,285729.0,11.0,-4.0,-14.0,24.0,-12.0,2+ ($n_2$=89),83,Bud signal,0.0
0,Position_4,10,S,1.0,136,377866.0,6518.000000000001,MIA_KC_htb1_mCitrine_labeled,mother,18.0,31.0,125.0,377866.0,12.0,12.0,-8.0,32.0,36.0,1st ($n_1$=48),48,Bud signal,6518.000000000001
0,Position_4,12,G1,1.0,136,255431.0,285729.0,MIA_KC_htb1_mCitrine_labeled,mother,6.0,18.0,126.0,255431.0,11.0,-8.0,-18.0,25.0,-24.0,1st ($n_1$=48),47,Bud signal,0.0
0,Position_4,1,S,6.0,137,392429.0,7050.999999999999,MIA_KC_htb1_mCitrine_labeled,mother,20.0,22.0,133.0,392429.0,5.0,5.0,-7.0,23.0,15.0,2+ ($n_2$=89),89,Bud signal,7050.999999999999
0,Position_4,2,S,3.0,137,519581.0,15076.0,MIA_KC_htb1_mCitrine_labeled,mother,19.0,25.0,126.0,519581.0,12.0,12.0,-9.0,26.0,36.0,2+ ($n_2$=89),89,Bud signal,15076.0
0,Position_4,3,S,6.0,137,483327.0,12564.000000000002,MIA_KC_htb1_mCitrine_labeled,mother,17.0,27.0,122.0,483327.0,16.0,16.0,-5.0,28.0,48.0,2+ ($n_2$=89),87,Bud signal,12564.000000000002
0,Position_4,4,G1,3.0,137,260959.00000000003,,MIA_KC_htb1_mCitrine_labeled,mother,16.0,10.0,134.0,260959.00000000003,4.0,-7.0,-10.0,25.0,-21.0,2+ ($n_2$=89),64,Bud signal,0.0
0,Position_4,3,S,6.0,136,469022.00000000006,11209.000000000002,MIA_KC_htb1_mCitrine_labeled,mother,17.0,27.0,122.0,469022.00000000006,15.0,15.0,-5.0,28.0,45.0,2+ ($n_2$=89),88,Bud signal,11209.000000000002
0,Position_4,10,S,1.0,134,364229.0,3237.999999999999,MIA_KC_htb1_mCitrine_labeled,mother,18.0,31.0,125.0,364229.0,10.0,10.0,-8.0,32.0,30.0,1st ($n_1$=48),48,Bud signal,3237.999999999999
0,Position_4,6,G1,2.0,134,276167.0,262840.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,14.0,126.0,276167.0,9.0,-6.0,-14.0,24.0,-18.0,2+ ($n_2$=89),70,Bud signal,0.0
0,Position_4,4,G1,3.0,134,250705.0,246430.0,MIA_KC_htb1_mCitrine_labeled,mother,16.0,10.0,134.0,250705.0,1.0,-10.0,-10.0,25.0,-30.0,2+ ($n_2$=89),36,Bud signal,0.0
0,Position_4,10,S,1.0,131,295877.0,2491.0,MIA_KC_htb1_mCitrine_labeled,mother,18.0,31.0,125.0,295877.0,7.0,7.0,-8.0,32.0,21.0,1st ($n_1$=48),48,Bud signal,2491.0
0,Position_4,12,G1,1.0,131,270749.0,274845.0,MIA_KC_htb1_mCitrine_labeled,mother,6.0,18.0,126.0,270749.0,6.0,-13.0,-18.0,25.0,-39.0,1st ($n_1$=48),40,Bud signal,0.0
0,Position_4,1,G1,6.0,132,302638.0,230227.0,MIA_KC_htb1_mCitrine_labeled,mother,15.0,7.0,125.0,302638.0,8.0,0.0,-7.0,23.0,0.0,2+ ($n_2$=89),89,Bud signal,0.0
0,Position_4,2,S,3.0,132,470352.0,10433.999999999998,MIA_KC_htb1_mCitrine_labeled,mother,19.0,25.0,126.0,470352.0,7.0,7.0,-9.0,26.0,21.0,2+ ($n_2$=89),89,Bud signal,10433.999999999998
0,Position_4,3,S,6.0,132,409404.0,11331.000000000002,MIA_KC_htb1_mCitrine_labeled,mother,17.0,27.0,122.0,409404.0,11.0,11.0,-5.0,28.0,33.0,2+ ($n_2$=89),89,Bud signal,11331.000000000002
0,Position_4,4,S,2.0,132,235858.00000000003,229637.0,MIA_KC_htb1_mCitrine_labeled,mother,16.0,25.0,108.0,235858.00000000003,25.0,25.0,-8.0,26.0,75.0,2+ ($n_2$=89),67,Bud signal,229637.0
0,Position_4,6,G1,2.0,132,273129.0,270314.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,14.0,126.0,273129.0,7.0,-8.0,-14.0,24.0,-24.0,2+ ($n_2$=89),51,Bud signal,0.0
0,Position_4,10,S,1.0,132,311860.0,4158.0,MIA_KC_htb1_mCitrine_labeled,mother,18.0,31.0,125.0,311860.0,8.0,8.0,-8.0,32.0,24.0,1st ($n_1$=48),48,Bud signal,4158.0
0,Position_4,12,G1,1.0,132,270314.0,273129.0,MIA_KC_htb1_mCitrine_labeled,mother,6.0,18.0,126.0,270314.0,7.0,-12.0,-18.0,25.0,-36.0,1st ($n_1$=48),42,Bud signal,0.0
0,Position_4,1,S,6.0,133,320568.0,5308.0,MIA_KC_htb1_mCitrine_labeled,mother,20.0,22.0,133.0,320568.0,1.0,1.0,-7.0,23.0,3.0,2+ ($n_2$=89),89,Bud signal,5308.0
0,Position_4,2,S,3.0,133,487634.0,11120.999999999998,MIA_KC_htb1_mCitrine_labeled,mother,19.0,25.0,126.0,487634.0,8.0,8.0,-9.0,26.0,24.0,2+ ($n_2$=89),89,Bud signal,11120.999999999998
0,Position_4,3,S,6.0,133,414118.0,11914.000000000002,MIA_KC_htb1_mCitrine_labeled,mother,17.0,27.0,122.0,414118.0,12.0,12.0,-5.0,28.0,36.0,2+ ($n_2$=89),89,Bud signal,11914.000000000002
0,Position_4,4,S,2.0,133,234315.0,225585.0,MIA_KC_htb1_mCitrine_labeled,mother,16.0,25.0,108.0,234315.0,26.0,26.0,-8.0,26.0,78.0,2+ ($n_2$=89),60,Bud signal,225585.0
0,Position_4,6,G1,2.0,133,275006.0,266861.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,14.0,126.0,275006.0,8.0,-7.0,-14.0,24.0,-21.0,2+ ($n_2$=89),64,Bud signal,0.0
0,Position_4,10,S,1.0,133,329464.0,4268.0,MIA_KC_htb1_mCitrine_labeled,mother,18.0,31.0,125.0,329464.0,9.0,9.0,-8.0,32.0,27.0,1st ($n_1$=48),48,Bud signal,4268.0
0,Position_4,12,G1,1.0,133,266861.0,275006.0,MIA_KC_htb1_mCitrine_labeled,mother,6.0,18.0,126.0,266861.0,8.0,-11.0,-18.0,25.0,-33.0,1st ($n_1$=48),42,Bud signal,0.0
0,Position_4,1,S,6.0,134,331609.0,4581.0,MIA_KC_htb1_mCitrine_labeled,mother,20.0,22.0,133.0,331609.0,2.0,2.0,-7.0,23.0,6.0,2+ ($n_2$=89),89,Bud signal,4581.0
0,Position_4,2,S,3.0,134,517178.0,13763.999999999998,MIA_KC_htb1_mCitrine_labeled,mother,19.0,25.0,126.0,517178.0,9.0,9.0,-9.0,26.0,27.0,2+ ($n_2$=89),89,Bud signal,13763.999999999998
0,Position_4,3,S,6.0,134,454209.0,11609.000000000002,MIA_KC_htb1_mCitrine_labeled,mother,17.0,27.0,122.0,454209.0,13.0,13.0,-5.0,28.0,39.0,2+ ($n_2$=89),89,Bud signal,11609.000000000002
0,Position_4,4,S,2.0,131,237715.0,235967.0,MIA_KC_htb1_mCitrine_labeled,mother,16.0,25.0,108.0,237715.0,24.0,24.0,-8.0,26.0,72.0,2+ ($n_2$=89),72,Bud signal,235967.0
0,Position_4,10,G1,1.0,124,240273.0,288393.0,MIA_KC_htb1_mCitrine_labeled,mother,2.0,8.0,116.0,240273.0,9.0,0.0,-8.0,32.0,0.0,1st ($n_1$=48),48,Bud signal,0.0
0,Position_4,6,S,1.0,124,278820.0,272872.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,34.0,91.0,278820.0,34.0,34.0,-31.0,35.0,102.0,1st ($n_1$=48),16,Bud signal,272872.0
0,Position_4,4,S,2.0,124,485697.0,22261.0,MIA_KC_htb1_mCitrine_labeled,mother,16.0,25.0,108.0,485697.0,17.0,17.0,-8.0,26.0,51.0,2+ ($n_2$=89),87,Bud signal,22261.0
0,Position_4,6,S,1.0,112,494809.0,32121.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,34.0,91.0,494809.0,22.0,22.0,-31.0,35.0,66.0,1st ($n_1$=48),47,Bud signal,32121.0
0,Position_4,1,S,5.0,113,494442.0,18914.000000000004,MIA_KC_htb1_mCitrine_labeled,mother,15.0,26.0,98.0,494442.0,16.0,16.0,-2.0,27.0,48.0,2+ ($n_2$=89),87,Bud signal,18914.000000000004
0,Position_4,3,S,5.0,113,322677.0,243866.0,MIA_KC_htb1_mCitrine_labeled,mother,13.0,21.0,94.0,322677.0,20.0,20.0,-10.0,22.0,60.0,2+ ($n_2$=89),85,Bud signal,243866.0
0,Position_4,4,S,2.0,113,384058.0,2070.0,MIA_KC_htb1_mCitrine_labeled,mother,16.0,25.0,108.0,384058.0,6.0,6.0,-8.0,26.0,18.0,2+ ($n_2$=89),89,Bud signal,2070.0
0,Position_4,6,S,1.0,113,486997.0,33762.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,34.0,91.0,486997.0,23.0,23.0,-31.0,35.0,69.0,1st ($n_1$=48),46,Bud signal,33762.0
0,Position_4,1,S,5.0,114,489445.0,20463.0,MIA_KC_htb1_mCitrine_labeled,mother,15.0,26.0,98.0,489445.0,17.0,17.0,-2.0,27.0,51.0,2+ ($n_2$=89),87,Bud signal,20463.0
0,Position_4,3,S,5.0,114,322267.0,262765.0,MIA_KC_htb1_mCitrine_labeled,mother,13.0,21.0,94.0,322267.0,21.0,21.0,-10.0,22.0,63.0,2+ ($n_2$=89),84,Bud signal,262765.0
0,Position_4,4,S,2.0,114,407531.0,2399.0,MIA_KC_htb1_mCitrine_labeled,mother,16.0,25.0,108.0,407531.0,7.0,7.0,-8.0,26.0,21.0,2+ ($n_2$=89),89,Bud signal,2399.0
0,Position_4,4,S,2.0,112,364877.0,2203.0000000000005,MIA_KC_htb1_mCitrine_labeled,mother,16.0,25.0,108.0,364877.0,5.0,5.0,-8.0,26.0,15.0,2+ ($n_2$=89),89,Bud signal,2203.0000000000005
0,Position_4,6,S,1.0,114,490050.0,36525.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,34.0,91.0,490050.0,24.0,24.0,-31.0,35.0,72.0,1st ($n_1$=48),46,Bud signal,36525.0
0,Position_4,3,S,5.0,115,311261.0,268869.0,MIA_KC_htb1_mCitrine_labeled,mother,13.0,21.0,94.0,311261.0,22.0,22.0,-10.0,22.0,66.0,2+ ($n_2$=89),83,Bud signal,268869.0
0,Position_4,4,S,2.0,115,424531.0,3646.0,MIA_KC_htb1_mCitrine_labeled,mother,16.0,25.0,108.0,424531.0,8.0,8.0,-8.0,26.0,24.0,2+ ($n_2$=89),89,Bud signal,3646.0
0,Position_4,6,S,1.0,115,478111.0,44494.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,34.0,91.0,478111.0,25.0,25.0,-31.0,35.0,75.0,1st ($n_1$=48),42,Bud signal,44494.0
0,Position_4,1,S,5.0,116,504284.0,20336.0,MIA_KC_htb1_mCitrine_labeled,mother,15.0,26.0,98.0,504284.0,19.0,19.0,-2.0,27.0,57.0,2+ ($n_2$=89),86,Bud signal,20336.0
0,Position_4,2,G1,3.0,116,237464.0,251487.0,MIA_KC_htb1_mCitrine_labeled,mother,10.0,9.0,116.0,237464.0,1.0,-9.0,-9.0,26.0,-27.0,2+ ($n_2$=89),43,Bud signal,0.0
0,Position_4,3,G1,6.0,116,318811.0,295936.0,MIA_KC_htb1_mCitrine_labeled,mother,13.0,5.0,116.0,318811.0,1.0,-5.0,-5.0,28.0,-15.0,2+ ($n_2$=89),81,Bud signal,0.0
0,Position_4,4,S,2.0,116,438725.0,3863.0,MIA_KC_htb1_mCitrine_labeled,mother,16.0,25.0,108.0,438725.0,9.0,9.0,-8.0,26.0,27.0,2+ ($n_2$=89),89,Bud signal,3863.0
0,Position_4,6,S,1.0,116,488599.0,41480.00000000001,MIA_KC_htb1_mCitrine_labeled,mother,12.0,34.0,91.0,488599.0,26.0,26.0,-31.0,35.0,78.0,1st ($n_1$=48),37,Bud signal,41480.00000000001
0,Position_4,1,S,5.0,115,492222.0,21637.0,MIA_KC_htb1_mCitrine_labeled,mother,15.0,26.0,98.0,492222.0,18.0,18.0,-2.0,27.0,54.0,2+ ($n_2$=89),86,Bud signal,21637.0
0,Position_4,3,S,5.0,112,322979.0,233777.0,MIA_KC_htb1_mCitrine_labeled,mother,13.0,21.0,94.0,322979.0,19.0,19.0,-10.0,22.0,57.0,2+ ($n_2$=89),86,Bud signal,233777.0
0,Position_4,1,S,5.0,112,489319.0,19287.0,MIA_KC_htb1_mCitrine_labeled,mother,15.0,26.0,98.0,489319.0,15.0,15.0,-2.0,27.0,45.0,2+ ($n_2$=89),88,Bud signal,19287.0
0,Position_4,6,S,1.0,111,494044.0,34393.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,34.0,91.0,494044.0,21.0,21.0,-31.0,35.0,63.0,1st ($n_1$=48),47,Bud signal,34393.0
0,Position_4,3,S,5.0,107,342626.0,163675.0,MIA_KC_htb1_mCitrine_labeled,mother,13.0,21.0,94.0,342626.0,14.0,14.0,-10.0,22.0,42.0,2+ ($n_2$=89),89,Bud signal,163675.0
0,Position_4,4,G1,2.0,107,266617.0,237932.00000000003,MIA_KC_htb1_mCitrine_labeled,mother,9.0,8.0,99.0,266617.0,9.0,0.0,-8.0,26.0,0.0,2+ ($n_2$=89),89,Bud signal,0.0
0,Position_4,6,S,1.0,107,503713.00000000006,23714.000000000004,MIA_KC_htb1_mCitrine_labeled,mother,12.0,34.0,91.0,503713.00000000006,17.0,17.0,-31.0,35.0,51.0,1st ($n_1$=48),48,Bud signal,23714.000000000004
0,Position_4,1,S,5.0,108,439375.0,8716.000000000002,MIA_KC_htb1_mCitrine_labeled,mother,15.0,26.0,98.0,439375.0,11.0,11.0,-2.0,27.0,33.0,2+ ($n_2$=89),89,Bud signal,8716.000000000002
0,Position_4,2,S,2.0,108,258839.0,259791.0,MIA_KC_htb1_mCitrine_labeled,mother,10.0,45.0,70.0,258839.0,39.0,39.0,-10.0,46.0,117.0,2+ ($n_2$=89),11,Bud signal,259791.0
0,Position_4,3,S,5.0,108,313769.0,195481.0,MIA_KC_htb1_mCitrine_labeled,mother,13.0,21.0,94.0,313769.0,15.0,15.0,-10.0,22.0,45.0,2+ ($n_2$=89),88,Bud signal,195481.0
