Position_n,frame_i,Cell_ID,time_seconds,is_cell_dead,is_cell_excluded,x_centroid,y_centroid,editIDclicked_x,editIDclicked_y,editIDnewID,cell_cycle_stage,generation_num,relative_ID,relationship,emerg_frame_i,division_frame_i,is_history_known,corrected_assignment,cell_area_pxl,cell_vol_vox,cell_area_um2,cell_vol_fl,Pp38_mean_maxProj,Pp38_mean_meanProj,Pp38_mean_zSlice,BF_mean_maxProj,BF_mean_meanProj,BF_mean_zSlice,Pp38_sum_maxProj,Pp38_sum_meanProj,Pp38_sum_zSlice,BF_sum_maxProj,BF_sum_meanProj,BF_sum_zSlice,Pp38_amount_autoBkgr_maxProj,Pp38_amount_autoBkgr_meanProj,Pp38_amount_autoBkgr_zSlice,BF_amount_autoBkgr_maxProj,BF_amount_autoBkgr_meanProj,BF_amount_autoBkgr_zSlice,Pp38_amount_dataPrepBkgr_maxProj,Pp38_amount_dataPrepBkgr_meanProj,Pp38_amount_dataPrepBkgr_zSlice,BF_amount_dataPrepBkgr_maxProj,BF_amount_dataPrepBkgr_meanProj,BF_amount_dataPrepBkgr_zSlice,Pp38_median_maxProj,Pp38_median_meanProj,Pp38_median_zSlice,BF_median_maxProj,BF_median_meanProj,BF_median_zSlice,Pp38_min_maxProj,Pp38_min_meanProj,Pp38_min_zSlice,BF_min_maxProj,BF_min_meanProj,BF_min_zSlice,Pp38_max_maxProj,Pp38_max_meanProj,Pp38_max_zSlice,BF_max_maxProj,BF_max_meanProj,BF_max_zSlice,Pp38_q25_maxProj,Pp38_q25_meanProj,Pp38_q25_zSlice,BF_q25_maxProj,BF_q25_meanProj,BF_q25_zSlice,Pp38_q75_maxProj,Pp38_q75_meanProj,Pp38_q75_zSlice,BF_q75_maxProj,BF_q75_meanProj,BF_q75_zSlice,Pp38_q05_maxProj,Pp38_q05_meanProj,Pp38_q05_zSlice,BF_q05_maxProj,BF_q05_meanProj,BF_q05_zSlice,Pp38_q95_maxProj,Pp38_q95_meanProj,Pp38_q95_zSlice,BF_q95_maxProj,BF_q95_meanProj,BF_q95_zSlice,Pp38_autoBkgr_val_median_maxProj,Pp38_autoBkgr_val_median_meanProj,Pp38_autoBkgr_val_median_zSlice,BF_autoBkgr_val_median_maxProj,BF_autoBkgr_val_median_meanProj,BF_autoBkgr_val_median_zSlice,Pp38_autoBkgr_val_mean_maxProj,Pp38_autoBkgr_val_mean_meanProj,Pp38_autoBkgr_val_mean_zSlice,BF_autoBkgr_val_mean_maxProj,BF_autoBkgr_val_mean_meanProj,BF_autoBkgr_val_mean_zSlice,Pp38_autoBkgr_val_q75_maxProj,Pp38_autoBkgr_val_q75_meanProj,Pp38_autoBkgr_val_q75_zSlice,BF_autoBkgr_val_q75_maxProj,BF_autoBkgr_val_q75_meanProj,BF_autoBkgr_val_q75_zSlice,Pp38_autoBkgr_val_q25_maxProj,Pp38_autoBkgr_val_q25_meanProj,Pp38_autoBkgr_val_q25_zSlice,BF_autoBkgr_val_q25_maxProj,BF_autoBkgr_val_q25_meanProj,BF_autoBkgr_val_q25_zSlice,Pp38_autoBkgr_val_q95_maxProj,Pp38_autoBkgr_val_q95_meanProj,Pp38_autoBkgr_val_q95_zSlice,BF_autoBkgr_val_q95_maxProj,BF_autoBkgr_val_q95_meanProj,BF_autoBkgr_val_q95_zSlice,Pp38_autoBkgr_val_q05_maxProj,Pp38_autoBkgr_val_q05_meanProj,Pp38_autoBkgr_val_q05_zSlice,BF_autoBkgr_val_q05_maxProj,BF_autoBkgr_val_q05_meanProj,BF_autoBkgr_val_q05_zSlice,Pp38_dataPrepBkgr_val_median_maxProj,Pp38_dataPrepBkgr_val_median_meanProj,Pp38_dataPrepBkgr_val_median_zSlice,BF_dataPrepBkgr_val_median_maxProj,BF_dataPrepBkgr_val_median_meanProj,BF_dataPrepBkgr_val_median_zSlice,Pp38_dataPrepBkgr_val_mean_maxProj,Pp38_dataPrepBkgr_val_mean_meanProj,Pp38_dataPrepBkgr_val_mean_zSlice,BF_dataPrepBkgr_val_mean_maxProj,BF_dataPrepBkgr_val_mean_meanProj,BF_dataPrepBkgr_val_mean_zSlice,Pp38_dataPrepBkgr_val_q75_maxProj,Pp38_dataPrepBkgr_val_q75_meanProj,Pp38_dataPrepBkgr_val_q75_zSlice,BF_dataPrepBkgr_val_q75_maxProj,BF_dataPrepBkgr_val_q75_meanProj,BF_dataPrepBkgr_val_q75_zSlice,Pp38_dataPrepBkgr_val_q25_maxProj,Pp38_dataPrepBkgr_val_q25_meanProj,Pp38_dataPrepBkgr_val_q25_zSlice,BF_dataPrepBkgr_val_q25_maxProj,BF_dataPrepBkgr_val_q25_meanProj,BF_dataPrepBkgr_val_q25_zSlice,Pp38_dataPrepBkgr_val_q95_maxProj,Pp38_dataPrepBkgr_val_q95_meanProj,Pp38_dataPrepBkgr_val_q95_zSlice,BF_dataPrepBkgr_val_q95_maxProj,BF_dataPrepBkgr_val_q95_meanProj,BF_dataPrepBkgr_val_q95_zSlice,Pp38_dataPrepBkgr_val_q05_maxProj,Pp38_dataPrepBkgr_val_q05_meanProj,Pp38_dataPrepBkgr_val_q05_zSlice,BF_dataPrepBkgr_val_q05_maxProj,BF_dataPrepBkgr_val_q05_meanProj,BF_dataPrepBkgr_val_q05_zSlice,bbox-0,bbox-1,bbox-2,bbox-3,bbox_area,eccentricity,equivalent_diameter,euler_number,extent,filled_area,inertia_tensor_eigvals-0,inertia_tensor_eigvals-1,local_centroid-0,local_centroid-1,major_axis_length,minor_axis_length,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,moments_normalized-0-0,moments_normalized-0-1,moments_normalized-0-2,moments_normalized-0-3,moments_normalized-1-0,moments_normalized-1-1,moments_normalized-1-2,moments_normalized-1-3,moments_normalized-2-0,moments_normalized-2-1,moments_normalized-2-2,moments_normalized-2-3,moments_normalized-3-0,moments_normalized-3-1,moments_normalized-3-2,moments_normalized-3-3,orientation,perimeter,solidity
Position_1,0,1,0.0,0,0,186,242,,,-1,G1,2,-1,mother,-1,-1,False,False,742.0,14630.21017912764,13.164742080000002,34.57508367310361,214.89083557951483,186.2789757412399,188.8153638814016,1309.5080862533694,1097.505525606469,1069.9272237196765,159449,138219.0,140101,971655,814349.1000000001,793886,21437.000000000004,17532.699999999993,19897.000000000004,127259.00000000006,-6377.099999999888,-25282.00000000005,0,0,0,0,0,0,214.0,186.225,187.0,1291.5,1101.575,1065.0,182,166.55,149,1041,934.8,878,261,204.45,243,1632,1231.6,1356,206.0,181.8,178.0,1214.25,1064.6875,1014.25,223.0,190.925,199.0,1392.0,1140.2,1122.0,196.0,176.2,164.0,1148.05,988.815,939.0,235.0,197.4475,218.0,1530.0,1182.9175,1211.0,186.0,162.65,162.0,1138.0,1106.1,1104.0,193.76871242802912,165.19934884865827,165.01461532840258,1138.2018799927694,1102.4363000526923,1100.5818016084554,193.0,166.55,172.0,1157.0,1123.6,1125.0,179.0,159.0,154.0,1118.0,1087.5,1082.0,209.0,175.85,188.0,1191.0,1150.7,1157.0,169.0,153.5,143.0,1084.0,1048.1,1038.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,171,258,203,960,0.3752804645798613,30.736683981742253,1,0.7729166666666667,742,63.85222549454021,54.85957004603274,14.533692722371969,15.497304582210242,31.963035023486796,29.626898601381207,742.0,11499.0,225083.0,4928379.0,10784.0,165368.0,3207544.0,69766550.0,197936.0,3027694.0,57711034.0,1231066540.0,4080242.0,62370926.0,1168194190.0,24409474088.0,742.0,-5.044853423896711e-13,46879.49460916442,-12812.420514236215,5.115907697472721e-13,-1754.9326145552564,-9349.708531614822,-161882.35831473066,41204.65768194071,11230.822952463315,1775927.2983338758,129065.37677828874,5789.330344882807,-239429.1335406097,-455213.3234404251,-13995534.184011698,0.1599889427770525,0.0001468818375621,1.4706610993063087e-05,6.748195996024634e-08,-6.397328515012028e-14,-7.855038620452538e-10,2.0658305408174347e-14,,,0.0851481292078022,-0.0008543216670166,,-0.0031875179171817,-0.000623430878652,-0.0003962669085241,0.0748408135692502,0.000748862041802,0.0043472384983807,1.159834665920406e-05,0.0003860277880869,-0.0005860913044909,-4.090734526130932e-05,-4.6171486633847424e-05,-1.2938419424972174,100.66904755831214,0.964889466840052
Position_1,0,2,0.0,0,0,421,36,,,-1,G1,2,-1,mother,-1,-1,False,False,647.0,11476.130613855466,11.479229280000002,27.121153514499824,217.13755795981453,184.00239567233385,184.10046367851623,1300.482225656878,1061.139258114374,1039.6336939721791,140488,119049.55,119113,841412,686557.1000000001,672643,20146.0,13814.999999999996,14299.000000000004,105126.00000000004,-29089.59999999989,-41644.99999999996,0,0,0,0,0,0,211.0,181.95,183.0,1277.0,1064.65,1037.0,184,171.7,142,985,848.9,869,331,235.95,239,1735,1214.5,1297,203.0,178.4,172.0,1187.0,1033.6999999999998,993.0,222.0,186.4,195.0,1393.5,1092.3249999999998,1079.0,194.0,174.615,160.0,1095.9,958.125,928.0,271.69999999999993,203.455,211.69999999999996,1545.6999999999998,1157.945,1162.6999999999998,186.0,162.65,162.0,1138.0,1106.1,1104.0,193.76871242802912,165.19934884865827,165.01461532840258,1138.2018799927694,1102.4363000526923,1100.5818016084554,193.0,166.55,172.0,1157.0,1123.6,1125.0,179.0,159.0,154.0,1118.0,1087.5,1082.0,209.0,175.85,188.0,1191.0,1150.7,1157.0,169.0,153.5,143.0,1084.0,1048.1,1038.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,408,51,438,870,0.5144710779243536,28.701672171559103,1,0.7436781609195402,647,60.31876049469224,44.35356140951909,14.434312210200927,13.961360123647603,31.066061351820508,26.63938780363215,647.0,9033.0,162919.0,3317103.0,9339.0,126142.0,2249296.0,45655078.0,165719.0,2175624.0,37796222.0,751457160.0,3275505.0,41939320.0,707376586.0,13704290920.0,647.0,-2.629008122312371e-13,36806.03400309119,14807.579134705627,-4.263256414560601e-13,-4243.142194744977,16152.361499633284,-420334.7037106589,30916.95826893354,-15544.959948305015,1213948.5661697534,-1316520.550995219,-9064.84164936732,-465874.4799192511,1423468.2210701313,-37707425.87010851,0.1617810230358753,0.0006088917864384,6.248185952326788e-05,4.478605367086469e-07,-1.012229946177427e-12,-4.296679270195359e-09,-2.142014542869328e-12,,,0.087924612235024,0.0013906676771638,,-0.0101362899382119,0.001516964173756,-0.001551966725799,0.0738564108008512,-0.0014599194875985,0.0044821609181806,-0.0001911008683772,-0.0008513331021705,-0.0017201094386232,0.0002066249652907,-0.0002151838944701,-1.0887259115937569,94.08326112068522,0.9656716417910448
Position_1,0,3,0.0,0,0,393,256,,,-1,G1,2,-1,mother,-1,-1,False,False,754.0,14366.998262879424,13.377648960000002,33.95304380377737,214.6167108753316,184.34701591511936,182.25066312997347,1244.815649867374,1084.4092175066314,1059.9602122015915,161821,138997.65000000002,137417,938591,817644.55,799210,21577.0,16359.550000000012,15269.0,80539.00000000006,-16354.84999999984,-33206.00000000001,0,0,0,0,0,0,213.0,183.725,182.0,1237.0,1089.4,1060.0,188,172.0,147,1025,954.65,858,286,203.35,226,1538,1170.55,1265,205.0,180.6625,173.0,1187.25,1066.6625,1018.25,220.0,187.35,191.0,1286.75,1112.5375,1099.0,197.0,177.05,161.0,1124.0,998.495,952.65,241.35,193.2025,204.0,1413.0500000000002,1140.2675000000002,1166.35,186.0,162.65,162.0,1138.0,1106.1,1104.0,193.76871242802912,165.19934884865827,165.01461532840258,1138.2018799927694,1102.4363000526923,1100.5818016084554,193.0,166.55,172.0,1157.0,1123.6,1125.0,179.0,159.0,154.0,1118.0,1087.5,1082.0,209.0,175.85,188.0,1191.0,1150.7,1157.0,169.0,153.5,143.0,1084.0,1048.1,1038.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,377,272,410,990,0.5407112789396609,30.984231743425763,1,0.7616161616161616,754,71.54947156565034,50.63064649611047,14.450928381962864,16.249336870026525,33.83476828722794,28.462086078461773,754.0,12252.0,250502.0,5738988.0,10896.0,182844.0,3821230.0,88753038.0,198166.0,3389636.0,70853342.0,1636591706.0,4030356.0,69991428.0,1456486906.0,33310777770.0,754.0,1.2505552149377765e-12,51415.12466843501,-2426.746519007418,-1.4175327578414e-12,5791.225464190985,13036.391545708422,596473.2762955119,40708.68435013262,2192.740960676625,1904844.167501026,678639.4238355,-9883.237875451112,777621.0022989352,130484.95221371736,63763485.704625696,0.162042596898887,0.0007697184288393,1.0181941323657932e-05,4.1022195497484864e-08,-2.649037560422244e-14,-8.874454729054184e-10,-1.072324285596629e-15,,,0.0904374277389466,-0.0001554519057673,,0.0101865654866195,0.0008350818242599,0.0013914799509187,0.0716051691599403,0.0001404620377618,0.0044437069924807,5.765531838308205e-05,-0.0006330979156071,0.0018140695939179,1.1085638705697575e-05,0.0001972816387353,1.158456071326128,101.49747468305831,0.9716494845360824
Position_2,0,1,0.0,0,0,334,235,,,-1,G1,2,-1,mother,-1,-1,False,False,908.0,20264.86815966672,16.109953920000002,47.89128137369442,233.79955947136563,190.402973568282,196.21035242290748,1276.3359030837005,1093.588601321586,1078.8887665198238,212290,172885.90000000002,178159,1158913,992978.45,979631,44309.99999999999,25744.50000000001,31970.99999999999,126517.00000000004,-11042.550000000016,-20077.00000000001,0,0,0,0,0,0,220.0,186.8,190.0,1251.0,1097.55,1076.0,189,167.5,142,1036,971.6,875,1164,372.6,541,1684,1215.5,1346,210.0,183.1,179.0,1187.0,1061.6875,1021.0,235.0,192.3625,203.0,1338.25,1132.375,1127.0,201.0,177.5675,163.35,1124.7,1000.935,956.0,291.29999999999995,211.565,232.0,1523.3,1168.4074999999998,1221.0,185.0,162.05,161.0,1137.0,1105.75,1101.0,184.86164660568127,161.85242041405877,162.0160731824747,1136.6307558979297,1102.3272774193547,1098.258476649013,190.0,164.55,170.0,1156.0,1123.7,1123.0,179.0,159.3,154.0,1117.0,1087.1,1079.0,201.0,167.65,183.0,1190.0,1151.65,1155.0,169.0,155.2,143.0,1081.0,1047.8,1036.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,318,253,353,1190,0.2494971754410534,34.00149271163735,1,0.7630252100840336,908,74.83874848831823,70.18012316647807,16.262114537444933,16.85352422907489,34.60375667197265,33.50943107042627,908.0,15303.0,325473.0,7791111.0,14766.0,250083.0,5317785.0,126918567.0,304240.0,5141473.0,107482011.0,2516073769.0,7044192.0,118757043.0,2437448685.0,55846994247.0,908.0,2.131628207280301e-13,67563.51872246694,28377.109009004897,1.666222715357435e-12,1223.8612334801787,-16346.954748782073,2257.607835002085,64113.61674008811,-25848.35456733096,3258919.394689819,-1110757.7270259652,11360.315453434048,327655.4667409709,-1246009.976443408,13032095.518435735,0.159712413716736,2.6323514294487445e-05,2.408894255456329e-05,5.0649596784153725e-08,-5.2450194756812746e-14,-2.465456689581061e-10,-1.9467588007294152e-14,,,0.0819484158464977,0.0011422299072542,,0.0014844325931516,-0.0006579944630958,3.015719596236735e-06,0.0777639978702382,-0.0010404429722121,0.0043532747046446,-4.924009399440998e-05,0.0004572732219704,0.0004376831957016,-5.523585104586157e-05,1.9172151862568157e-05,1.2622579926453723,111.7401153701776,0.966986155484558
Position_2,0,2,0.0,0,0,280,405,,,-1,G1,2,-1,mother,-1,-1,False,False,731.0,13982.067538800888,12.969577440000002,33.04334996955268,225.05061559507524,189.4404240766074,189.5909712722298,1295.6949384404925,1087.9271545827633,1055.6361149110808,164512,138480.95,138591,947153,795274.75,771670,29277.000000000004,20022.4,20899.99999999999,116006.0,-13028.500000000064,-33160.99999999996,0,0,0,0,0,0,221.0,188.45,189.0,1281.0,1090.65,1058.0,189,174.65,152,1007,922.2,841,360,227.7,253,1675,1254.95,1327,211.0,183.925,180.0,1198.5,1057.15,1005.5,233.0,193.25,199.0,1381.5,1117.025,1104.0,200.0,178.675,168.0,1123.0,975.3,930.0,263.0,202.975,212.0,1509.5,1188.225,1183.5,185.0,162.05,161.0,1137.0,1105.75,1101.0,184.86164660568127,161.85242041405877,162.0160731824747,1136.6307558979297,1102.3272774193547,1098.258476649013,190.0,164.55,170.0,1156.0,1123.7,1123.0,179.0,159.3,154.0,1117.0,1087.1,1079.0,201.0,167.65,183.0,1190.0,1151.65,1155.0,169.0,155.2,143.0,1081.0,1047.8,1036.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,265,421,298,957,0.4576947111061296,30.50800070803401,1,0.7638453500522466,731,65.56494472415329,51.83010843279493,13.696306429548564,15.857729138166894,32.388873329994865,28.797252211360703,731.0,11592.0,231674.0,5199054.0,10012.0,157893.0,3133995.0,69797937.0,175092.0,2747101.0,53430975.0,1163499133.0,3446620.0,53917881.0,1027368783.0,21842817141.0,731.0,-1.2931877790833825e-12,47851.20383036936,7607.601089899968,-1.6839862837514374e-12,-874.5841313269484,-11345.259232990484,-210380.93624514752,37964.58002735978,-5503.365737768975,1669794.138127086,158410.0806410828,8557.27158980538,-19371.462745194614,-1116505.195122565,-8356657.556525899,0.1605951479575215,0.0003530304942733,1.147808231469538e-05,5.8451707955358074e-08,-6.984960322633848e-15,-1.1250149795770804e-10,-4.7365123212556424e-14,,,0.0895484584959781,0.0005265677896002,,-0.0016366915462149,-0.0007852735712823,-0.0005385849985175,0.0710466894615433,-0.0003809210153968,0.0042747507899659,1.4999334682048565e-05,0.0005923001919797,-4.959184715170821e-05,-0.0001057182410874,-2.9265981784737982e-05,-1.4832410113802157,99.49747468305831,0.9694960212201592
Position_2,0,3,0.0,0,0,294,169,,,-1,G1,2,-1,mother,-1,-1,False,False,880.0,15445.411722041394,15.613171200000002,36.50162206261339,199.3829545454545,172.70335227272727,173.9659090909091,1278.2556818181818,1102.5703409090909,1087.5329545454545,175457,151978.95,153090,1124865,970261.9,957029,12656.999999999993,9374.94999999999,11410.000000000002,124304.99999999994,-2798.1000000000317,-11851.000000000076,0,0,0,0,0,0,197.0,171.9,173.0,1268.0,1106.025,1085.0,176,164.05,139,1048,951.5,880,581,241.3,237,1609,1227.8,1351,191.0,169.8875,164.0,1209.75,1073.2375,1041.0,203.0,174.3,183.0,1338.0,1135.825,1129.0,184.0,166.9975,153.0,1144.0,1035.1425000000002,964.9,215.0,179.4525,197.0,1446.0,1160.8825,1218.1,185.0,162.05,161.0,1137.0,1105.75,1101.0,184.86164660568127,161.85242041405877,162.0160731824747,1136.6307558979297,1102.3272774193547,1098.258476649013,190.0,164.55,170.0,1156.0,1123.7,1123.0,179.0,159.3,154.0,1117.0,1087.1,1079.0,201.0,167.65,183.0,1190.0,1151.65,1155.0,169.0,155.2,143.0,1081.0,1047.8,1036.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,276,185,316,1200,0.7837416563821771,33.47313548753602,1,0.7333333333333333,880,114.1774069518684,44.04382238697456,14.947727272727272,18.911363636363635,42.741531456300144,26.54620798139713,880.0,16642.0,404586.0,11072584.0,13154.0,272049.0,7025429.0,200806851.0,245994.0,5386047.0,143117751.0,4165614921.0,5123738.0,116890725.0,3161124317.0,92896254423.0,880.0,-8.384404281969182e-13,89863.08636363636,22444.024400826573,-8.881784197001252e-13,23288.922727272737,96937.24084710747,4810110.691964901,49371.59545454547,37732.08283057861,4403477.154731711,12167410.41818264,-29299.51047520657,2691175.901830414,9878766.506265515,468037071.09857565,0.1797968515214125,0.0063516524844022,0.0002097791779434,1.553066280524714e-05,6.870167278952876e-10,8.332851653384118e-07,5.602185240662465e-10,,,0.1160422086307287,0.000976998848409,,0.0300735055879038,0.0042197232984688,0.007058412806344,0.0637546428906837,0.0016424951610813,0.0064617139878552,0.0006018784653274,-0.0012754213541209,0.0039490630603024,0.0004886674008492,0.0007804580497314,1.143202812556733,114.32590180780451,0.968096809680968
Position_3,0,1,0.0,0,0,76,391,,,-1,G1,2,-1,mother,-1,-1,False,False,802.0,14949.157548149557,14.229276480000005,35.32884126347519,197.53491271820448,171.44819201995014,172.49625935162095,1260.8466334164589,1070.99289276808,1058.9501246882794,158423,137501.45,138342,1011199,858936.3,849278,10854.999999999996,7577.450000000013,9220.000000000002,99325.0,-27514.29999999992,-36129.99999999992,0,0,0,0,0,0,196.0,171.35,172.0,1241.0,1082.3,1055.5,172,159.1,133,967,893.6,835,236,181.25,224,1631,1213.5,1291,190.0,168.65,164.0,1172.0,1045.3,1012.0,203.0,174.28750000000002,180.0,1338.0,1111.4375,1106.0,183.05,165.0525,152.0,1073.05,936.1175,946.1,216.0,177.75,194.0,1499.9499999999998,1157.1999999999998,1173.85,184.0,162.0,161.0,1137.0,1105.3,1104.0,184.62801033155384,161.73719321003523,161.78068859115524,1135.9987027989607,1101.4868834936926,1100.7103250294556,190.0,164.4,169.0,1155.0,1122.75,1125.0,179.0,159.3,154.0,1118.0,1086.8,1082.0,200.0,167.3,182.0,1187.0,1149.45,1157.0,169.0,155.25,143.0,1083.0,1047.45,1038.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,60,407,95,1085,0.6395182429437162,31.955251757380985,1,0.7391705069124423,802,83.11633456056039,49.12311824135005,15.017456359102244,16.72942643391521,36.46726412783068,28.0351545717444,802.0,13417.0,285265.0,6820219.0,12044.0,190295.0,3900549.0,90876185.0,226120.0,3441093.0,67677747.0,1517692743.0,4763384.0,70643867.0,1337837817.0,28874255621.0,802.0,-1.7053025658242404e-12,60806.2855361596,13390.60713552769,2.0037305148434825e-12,-11194.211970074808,-8860.197001262322,-1702581.2865162154,45249.75561097256,-5547.725766630751,2380604.422214251,-328039.88006281655,8564.307784155633,-1221186.785897846,125172.75662235606,-136859740.10087016,0.1648870982567462,0.0017965354004711,6.44127324112168e-06,1.856509420418653e-07,1.4847200971000554e-13,4.964286990242165e-09,1.3846230940249925e-13,,,0.0945365475590319,0.0007351303411687,,-0.0174038282878757,-0.0004864155581922,-0.0033005381027956,0.0703505506977142,-0.000304564348297,0.0046149195139337,-2.2455170421173742e-05,0.0004701715493195,-0.0023673310340052,8.568395956933262e-06,-0.0003308097017854,-1.089027772365479,104.5685424949238,0.9744835965978128
Position_3,0,2,0.0,0,0,49,91,,,-1,G1,2,-1,mother,-1,-1,False,False,781.0,14584.7225107157,13.856689440000002,34.46758419618694,200.8373879641485,174.0950704225352,175.258642765685,1270.537772087068,1079.6677976952624,1084.9001280409732,156854,135968.25,136877,992290,843220.5499999999,847307,13149.999999999993,9446.249999999993,11135.999999999993,104293.0,-20018.750000000047,-14916.999999999942,0,0,0,0,0,0,199.0,173.7,174.0,1259.0,1076.5,1078.0,177,163.95,141,870,800.15,831,263,187.4,226,1682,1316.85,1334,193.0,171.15,166.0,1174.0,1041.0,1027.0,207.0,176.7,183.0,1360.0,1129.95,1145.0,187.0,168.3,155.0,1075.0,928.05,949.0,221.0,180.9,198.0,1496.0,1222.65,1242.0,184.0,162.0,161.0,1137.0,1105.3,1104.0,184.62801033155384,161.73719321003523,161.78068859115524,1135.9987027989607,1101.4868834936926,1100.7103250294556,190.0,164.4,169.0,1155.0,1122.75,1125.0,179.0,159.3,154.0,1118.0,1086.8,1082.0,200.0,167.3,182.0,1187.0,1149.45,1157.0,169.0,155.25,143.0,1083.0,1047.45,1038.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,36,109,65,986,0.5997381872120794,31.534109856442157,1,0.7920892494929006,781,79.44576180250036,50.870242007579314,16.272727272727273,13.390524967989755,35.65294081615156,28.529351063795144,781.0,10458.0,182880.0,3628014.0,12709.0,162449.0,2777417.0,54348653.0,265745.0,3236829.0,53402045.0,1015691757.0,6269437.0,72963917.0,1161337385.0,21444995261.0,781.0,-7.958078640513122e-13,42841.88988476313,31804.001498456448,-3.595346242946107e-12,-7731.181818181821,8509.8027005004,-872135.9930846549,58934.90909090909,-70021.23117215684,2744522.4670258355,-6494759.517746793,26977.68595041306,-1427137.3164410957,6085286.308762332,-139211560.05309248,0.1668578793983094,0.0013387090839413,0.0002013335417859,9.360536061528908e-06,2.5181774841746687e-10,2.183689967039114e-07,3.189277340068381e-10,,,0.0702370969369568,0.0018657531372431,,-0.0126748789155074,0.0004992199200641,-0.0018307587081802,0.0966207824613526,-0.0041077325360904,0.0057612097724949,-0.0004878479186517,0.0015826216773378,-0.002995798924205,0.0004570907132154,-0.0003741718962182,-0.3827075752406237,106.42640687119284,0.9571078431372548
